age,allowedregion,contact,degree,education,educationtype,examtype,experience,gradebenifit,introduction,level,major,others,party,position,race,recruit,region,sex,site,specialposition,system,workplace
35周岁以下,全国,,硕士或以上学位,研究生及以上,不限,A类,不限,否,基层一线执法、夜班执勤,市级,公共管理类,张伟明0596-7085216,不限,01 基层科员,不限,1,漳州,不限,漳州市,否,参照管理事业单位,35615 漳州市国土资源监察支队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,基层一线执法、夜班执勤,市级,法学类,张伟明0596-7085216,不限,02 龙文大队科员,不限,1,漳州,不限,漳州市,否,参照管理事业单位,35615 漳州市国土资源监察支队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,从事林木资源保护与管理工作,市级,森林资源类,曾国容0596-2025836,不限,01 基层科员,不限,1,漳州,不限,漳州市,否,参照管理事业单位,35619 漳州市林木种苗站
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,参与井下救援抢险作业，并从事危险化学品安全监管工作,县级,化工与制药类：化学工程与工艺、制药工程、化工与制药，化学工程与工业生物工程，化学工程、化学工艺、化工设备与机械、烟花爆竹安全与质量技术；材料类：高分子材料与工程、高分子材料加工工程、高分子材料应用技术,黄先生-0597-2323518,不限,01 科员,不限,1,龙岩,男,新罗区,否,参照管理事业单位,35707 龙岩市新罗区安全生产执法大队
35周岁以下,本省,李先生0597-3230829,学士或以上学位,本科及以上,不限,A类,不限,是,从事林政资源管理、野生动物保护工作，野外作业，适合男性,县级,林学、野生动物与自然保护区管理、野生动物保护、林业技术、森林保护,最低服务年限五年,不限,01 林政资源管理科科员,不限,2,龙岩,男,武平县,否,参照管理事业单位,36001 福建梁野山国家级自然保护区管理局
35周岁以下,本省,李先生0597-3230829,不限,大专及以上,不限,A类,不限,是,从事林政资源管理、野生动物保护工作,县级,不限,最低服务年限五年,不限,02 武东管理所科员,不限,1,龙岩,不限,武平县,是,参照管理事业单位,36001 福建梁野山国家级自然保护区管理局
35周岁以下,本省,李先生0597-3230829,学士或以上学位,本科及以上,不限,B类,不限,是,从事计划生育卫生计生监督工作,县级,预防医学类、卫生管理类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,武平县,否,参照管理事业单位,36002 武平县卫生局卫生监督所
35周岁以下,本省,李先生0597-3230829,学士或以上学位,本科及以上,不限,B类,不限,是,从事农机监理、监管、科教培训工作,县级,农业工程类、机械类、公路运输类,最低服务年限五年,不限,01 科员,不限,2,龙岩,不限,武平县,否,参照管理事业单位,36003 武平县农业机械管理站
35周岁以下,本省,李先生0597-3230829,不限,大专及以上,不限,A类,不限,是,从事农机监理、监管、科教培训工作,县级,不限,最低服务年限五年,不限,02 科员,不限,1,龙岩,不限,武平县,是,参照管理事业单位,36003 武平县农业机械管理站
35周岁以下,本省,,不限,大专及以上,不限,B类,不限,否,海上执法,县级,不限,郭女士0595-87387996,不限,02 中队科员,不限,1,泉州,不限,惠安县,是,参照管理事业单位,32742 惠安县海洋与渔业执法大队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,从事综合文字工作,县级,中国语言文学类,郭女士0595-87387996,不限,01 办公室科员,不限,1,泉州,不限,惠安县,否,参照管理事业单位,32745 惠安县流动人口计划生育管理站
35周岁以下,本省,李先生0597-3230829,学士或以上学位,本科及以上,不限,A类,不限,是,农业基层一线执法,县级,植物生产类(不含烟草）、动物生产类、水产类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,武平县,否,参照管理事业单位,36004 武平县农业行政执法大队
35周岁以下,本省,李先生0597-3230829,学士或以上学位,本科及以上,不限,A类,不限,是,从事社会保险业务工作,县级,中国语言文学类、法学类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,武平县,否,参照管理事业单位,36005 武平县社会劳动保险管理中心
35周岁以下,本省,李先生0597-3230829,学士或以上学位,本科及以上,不限,A类,不限,是,从事人事管理业务工作,县级,中国语言文学类、新闻传播类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,武平县,否,参照管理事业单位,36006 武平县退休干部管理办公室
35周岁以下,本省,赖女士0597-3360350,不限,本科及以上,不限,B类,不限,是,从事防汛、抗旱等工作,县级,水利类、土建类、通信信息类、电气自动化类、计算机科学与技术类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,长汀县,否,参照管理事业单位,36101 长汀县人民政府防汛抗旱指挥部办公室
35周岁以下,本省,,学士或以上学位,本科及以上,不限,B类,不限,否,从事财务工作,县级,会计与审计类,郭女士0595-87387996,不限,01 办公室科员,不限,1,泉州,不限,惠安县,否,参照管理事业单位,32751 惠安县安全生产执法大队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,从事农业资源调查、分析评价等工作,县级,农业经济管理类、森林资源类、工商管理类,郭女士0595-87387996,不限,01 办公室科员,不限,1,泉州,不限,惠安县,否,参照管理事业单位,32766 惠安县农业区划委员会办公室
35周岁以下,全国,,硕士或以上学位,研究生及以上,不限,A类,不限,否,综合管理类；从事财务监督审核工作，到岗后作为单位保障我市经济社会事务重点项目的专业人员，待重点项目完成后，回原单位工作。,县级,财政金融类,杨女士0595-86373512,不限,01 办公室科员,不限,1,泉州,不限,南安市,否,参照管理事业单位,32816 南安市国库支付中心
35周岁以下,全国,,硕士或以上学位,研究生及以上,不限,A类,不限,否,综合管理类类；从事国库支付统计和分析工作，到岗后作为单位保障我市经济社会事务重点项目的专业人员，待重点项目完成后，回原单位工作。,县级,统计类,杨女士0595-86373512,不限,02 办公室科员,不限,1,泉州,不限,南安市,否,参照管理事业单位,32816 南安市国库支付中心
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,综合管理类；从事会计工作。,县级,财政金融类、会计与审计类,杨女士0595-86373512,不限,03 办公室科员,不限,1,泉州,不限,南安市,否,参照管理事业单位,32816 南安市国库支付中心
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,行政执法类；在乡镇一线执法，需夜间值班。,县级,地矿类,杨女士0595-86373512,不限,08 执法科员,不限,2,泉州,不限,南安市,否,参照管理事业单位,32828 南安市国土资源监察大队
35周岁以下,全国,,硕士或以上学位,研究生及以上,不限,A类,不限,否,行政执法类；从事国土规划建设监察工作，到岗后作为单位保障我市用地规划重点项目的专业人员，待重点项目完成后，回原单位工作。,县级,城市规划、城乡规划、城市规划硕士、城市规划与设计、城镇规划、资源环境与城乡规划管理,杨女士0595-86373512,不限,09 科员,不限,1,泉州,不限,南安市,否,参照管理事业单位,32828 南安市国土资源监察大队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,综合管理类；从事综合文字、法律保障工作。,县级,法学类,杨女士0595-86373512,不限,01 科员,不限,1,泉州,不限,南安市,否,参照管理事业单位,32840 南安市水政监察大队
35周岁以下,本省,林先生0597-7532496,学士或以上学位,本科及以上,不限,A类,不限,否,从事规划工程管理工作,县级,城市规划、城市规划与设计、建筑技术科学、城镇规划、建筑工程管理,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,漳平市,否,参照管理事业单位,36302 福建漳平工业园区管理委员会
35周岁以下,本省,林先生0597-7532496,学士或以上学位,本科及以上,不限,A类,不限,否,从事安全生产管理工作,县级,环境安全技术类,最低服务年限五年,不限,02 科员,不限,1,龙岩,不限,漳平市,否,参照管理事业单位,36302 福建漳平工业园区管理委员会
35周岁以下,本省,林先生0597-7532496,学士或以上学位,本科及以上,不限,A类,不限,否,从事电子商务相关工作,县级,工商管理类,最低服务年限五年,不限,01 科员,不限,1,龙岩,女,漳平市,否,参照管理事业单位,36303 漳平市供销合作社联合社
35周岁以下,本省,林先生0597-7532496,学士或以上学位,本科及以上,不限,A类,不限,否,从事电子商务相关工作,县级,工商管理类,最低服务年限五年,不限,02 科员,不限,1,龙岩,男,漳平市,否,参照管理事业单位,36303 漳平市供销合作社联合社
35周岁以下,本省,林先生0597-7532496,不限,大专及以上,不限,A类,不限,否,从事煤矿安全监管监察工作,县级,地矿类,最低服务年限五年,不限,01 安全监察股科员,不限,1,龙岩,不限,漳平市,否,参照管理事业单位,36304 漳平市煤炭行业管理办公室
35周岁以下,本省,林先生0597-7532496,不限,大专及以上,不限,A类,不限,否,从事煤炭行业管理和煤矿安全生产技术指导工作,县级,地矿类,最低服务年限五年,不限,02 生产技术股科员,不限,1,龙岩,不限,漳平市,否,参照管理事业单位,36304 漳平市煤炭行业管理办公室
35周岁以下,本省,林先生0597-7532496,学士或以上学位,本科及以上,不限,A类,不限,否,从事就业和人才交流服务工作,县级,会计与审计类、计算机科学与技术类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,漳平市,否,参照管理事业单位,36307 漳平市公共就业和人才服务中心
35周岁以下,本省,林先生0597-7532496,学士或以上学位,本科及以上,不限,A类,不限,否,从事城市社会经济调查工作,县级,统计学类、会计与审计类、农业经济管理类,最低服务年限五年,不限,01 科员,不限,1,龙岩,不限,漳平市,否,参照管理事业单位,36308 漳平市城市社会经济调查队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,基层一线执法,市级,法学类,易先生0597－2258532,不限,01 镇（街道）综合执法大队科员,不限,4,龙岩,男,龙岩市,否,参照管理事业单位,36401 龙岩市城市管理综合执法支队
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,基层一线执法,市级,法学类,易先生0597－2258532,不限,02 镇（街道）综合执法大队科员,不限,4,龙岩,女,龙岩市,否,参照管理事业单位,36401 龙岩市城市管理综合执法支队
35周岁以下,本省,林玉华 0596-8513096,不限,本科及以上,不限,A类,不限,是,从事志书年鉴编纂工作,县级,中国语言文学类,最低服务年限5年,不限,01 基层科员,不限,1,漳州,不限,云霄县,否,参照管理事业单位,34955 云霄县地方志编纂委员会
